Artist ID,Name,Nationality,Gender,Birth Year,Death Year
566,Werner Bischof,Swiss,Male,1916.0,1954.0
567,Elmer Bischoff,American,Male,1916.0,1991.0
568,Isabel Bishop,American,Female,1902.0,1988.0
569,James Bishop,American,Male,1927.0,Unknown
570,Michael Bishop,American,Male,1946.0,Unknown
571,Maureen Bisilliat,American,Female,1931.0,Unknown
572,Antonio Bisquert Pérez,Spanish,Male,1906.0,1990.0
573,Julius Bissier,German,Male,1893.0,1965.0
574,Roger Bissière,French,Male,1888.0,1964.0
575,George Bissill,British,Male,1896.0,1973.0
576,Auguste Rosalie Bisson,French,Male,1826.0,1900.0
577,Louis-Auguste Bisson,French,Male,1814.0,1876.0
578,Arnold Bittleman,American,Male,1933.0,1985.0
579,Dolores Dembus Bittleman,American,Female,1931.0,Unknown
580,Ion Bitzan,Romanian,Male,1924.0,1997.0
581,Judith Black,American,Female,1945.0,Unknown
582,James Wallace Black,American,Male,1825.0,1896.0
583,Roman Black,Nationality unknown,Male,Unknown,Unknown
584,Wendell Black,American,Male,1919.0,1972.0
585,Elizabeth Blackadder,British,Female,1931.0,Unknown
586,Morris Blackburn,American,Male,1902.0,1979.0
587,Tom Blackwell,American,Male,1938.0,Unknown
588,Ronald Bladen,American,Male,1918.0,1988.0
589,Nell Blaine,American,Female,1922.0,1996.0
590,Jean-Charles Blais,French,Male,1956.0,Unknown
591,Jeffrey Blake,American,Male,1954.0,Unknown
592,Peter Blake,British,Male,1932.0,Unknown
594,Werner Blaser,Swiss,Male,1924.0,Unknown
595,Edwin Howland Blashfield,American,Male,1848.0,1936.0
596,Arbit Blatas,American,Male,1908.0,1999.0
597,Ross Bleckner,American,Male,1949.0,Unknown
599,René Bleibtreu,French,Male,1920.0,Unknown
601,Blessum,Nationality unknown,Gender unknown,Unknown,Unknown
602,André Bloc,Nationality unknown,Male,1896.0,1966.0
603,Albert Bloch,American,Male,1882.0,1961.0
604,Julius Thiengen Bloch,American,Male,1888.0,1966.0
605,Pierrette Bloch,French,Female,1928.0,Unknown
606,Clarence Lincoln Block,Nationality unknown,Male,Unknown,Unknown
607,Gay Block,American,Female,1942.0,Unknown
608,Barbara Bloom,American,Female,1951.0,Unknown
609,Hyman Bloom,American,Male,1913.0,2009.0
610,Vern Blosum,American,Male,1936.0,Unknown
611,Sandra Blow,British,Female,1925.0,2006.0
612,Oscar Bluemner,American,Male,1867.0,1938.0
613,Norman Bluhm,American,Male,1920.0,1999.0
614,Donald Blumberg,American,Male,1935.0,Unknown
615,Anna Blume,German,Female,1937.0,Unknown
616,Bernhard Blume,German,Male,1937.0,2011.0
617,Peter Blume,American,Male,1906.0,1992.0
618,Erwin Blumenfeld,German,Male,1897.0,1969.0
622,Instituto Lina Bo e Pietro Maria Bardi,Brazilian,Female,1914.0,1992.0
623,Marcello Boccacci,Italian,Male,1914.0,1996.0
624,Umberto Boccioni,Italian,Male,1882.0,1916.0
625,Mel Bochner,American,Male,1940.0,Unknown
626,Bengt Böckman,Swedish,Male,1936.0,Unknown
627,Peter Bodner,Nationality unknown,Male,Unknown,Unknown
630,Alighiero Boetti,Italian,Male,1940.0,1994.0
631,Marinus Boezem,Dutch,Male,1934.0,Unknown
632,Ricardo Bofill,Spanish,Male,1939.0,Unknown
633,Arthur Emil Bofinger,Swiss,Male,1909.0,Unknown
634,Jóhanna Boga,Icelandic,Female,Unknown,Unknown
635,Varujan Boghosian,American,Male,1926.0,Unknown
636,Theodor Bogler,German,Male,1897.0,1968.0
637,Alexander Bogomazov,Russian,Male,1880.0,1930.0
638,Blythe Bohnen,American,Female,1940.0,Unknown
639,Olaf von Bohr,Austrian,Male,1927.0,Unknown
640,Karl Bohrmann,German,Male,1928.0,1998.0
641,Bruce Boice,American,Male,1941.0,Unknown
642,Charles Boily,French,Male,Unknown,Unknown
643,Boissonas,Swiss,Gender unknown,Unknown,Unknown
644,Richard Boix,Spanish,Male,1894.0,1949.0
645,Jakob (Jack) Friedrich Bollschweiler,German,Male,1888.0,1938.0
646,Roger Bolomey,American,Male,1918.0,Unknown
647,Jay Bolotin,American,Male,1949.0,Unknown
648,Ilya Bolotowsky,American,Male,1907.0,1981.0
649,Christian Boltanski,French,Male,1944.0,Unknown
650,Michael Bolus,British,Male,1934.0,2013.0
651,David Bomberg,British,Male,1890.0,1957.0
652,Camille Bombois,French,Male,1883.0,1970.0
653,Giorgio Bompadre,Italian,Male,Unknown,Unknown
654,Bona,Italian,Female,1926.0,Unknown
655,Claus Bonderup,Danish,Male,1943.0,Unknown
656,Emile Bondonneau,French,Male,Unknown,Unknown
657,Muirhead Bone,British,Male,1876.0,1953.0
658,Antonio Bonet,Spanish,Male,1913.0,1989.0
659,Rodolfo Bonetto,Italian,Male,1929.0,1991.0
660,Marcelo Bonevardi,Argentine,Male,1929.0,1994.0
661,Felix Bonfils,French,Male,1831.0,1885.0
662,Dusti Bongé,American,Female,1903.0,1993.0
664,Paolo Boni,Italian,Male,1926.0,Unknown
665,Pierre Bonnard,French,Male,1867.0,1947.0
666,William Bonnell,American,Male,Unknown,Unknown
668,Maria Bonomi,Brazilian,Female,1935.0,Unknown
669,Robert Bononno,American,Male,Unknown,Unknown
670,Lee Bontecou,American,Female,1931.0,Unknown
671,Fabio Bonzi,Italian,Male,1943.0,Unknown
673,Peter Booth,Australian,Male,1940.0,Unknown
674,Osvaldo Borda,Argentine,Male,1929.0,Unknown
675,Enrico Bordoni,Italian,Male,1904.0,1969.0
676,Paul-Émile Borduas,Canadian,Male,1905.0,1960.0
677,Wendela Boreel,British,Female,Unknown,Unknown
678,Francisco Borès,Spanish,Male,1898.0,1972.0
682,Jonathan Borofsky,American,Male,1942.0,Unknown
684,Arnold von Borsig,German,Male,Unknown,Unknown
685,Elena Borstein,American,Female,1946.0,Unknown
686,Sándor (Alexander) Bortnyik,Hungarian,Male,1893.0,1976.0
687,Fritz Boscovits,Swiss,Male,1871.0,1965.0
688,Derek Boshier,British,Male,1937.0,Unknown
689,Richard Bosman,Australian,Male,1944.0,Unknown
690,Michael P. Bosniak,American,Male,Unknown,Unknown
691,Rodolphe-Théophile Bosshard,Swiss,Male,1889.0,1960.0
692,Check  Boterf,American,Male,1934.0,Unknown
693,Fernando Botero,Colombian,Male,1932.0,Unknown
694,Dorr Bothwell,American,Female,1902.0,2000.0
696,Mario Botta,Swiss,Male,1943.0,Unknown
697,Kenneth J. Botto,American,Male,1937.0,Unknown
698,Édouard Boubat,French,Male,1923.0,1999.0
699,René Robert Bouché,American,Male,1905.0,1963.0
700,Jean Boucher,French,Male,Unknown,Unknown
701,Alice Boughton,American,Female,1865.0,1943.0
702,Bouillon,French,Gender unknown,Unknown,Unknown
703,Firmin Bouisset,French,Male,1859.0,1925.0
704,Bart Boumans,Dutch,Male,Unknown,Unknown
705,Christine Boumeester,Dutch,Female,1904.0,1971.0
706,Louis Bouquet,French,Male,1885.0,1952.0
707,Harry Bouras,American,Male,1931.0,1993.0
708,Émile-Antoine Bourdelle,French,Male,1861.0,1929.0
709,Jouineau Bourduge,French,Gender unknown,Unknown,Unknown
710,Louise Bourgeois,American,Female,1911.0,2010.0
711,Fergus Bourke,Irish,Male,1934.0,2004.0
712,Margaret Bourke-White,American,Female,1904.0,1971.0
713,Samuel Bourne,British,Male,1834.0,1912.0
714,J. Bouski,Polish,Gender unknown,Unknown,Unknown
715,Jean-Louis Boussingault,French,Male,1883.0,1943.0
716,Henri Boutet,French,Male,1851.0,1919.0
717,Boutrou,French,Gender unknown,Unknown,Unknown
718,Lynn Bowers,American,Male,1932.0,Unknown
719,Frank Bowling,Guyanese,Male,1936.0,Unknown
720,Stanley Boxer,American,Male,1926.0,2000.0
721,Fiske Boyd,American,Male,1895.0,1975.0
722,Fionnuala Boyd,British,Female,1944.0,Unknown
723,James Henderson Boyd,Canadian,Male,1928.0,2002.0
724,Mark Boyle,British,Male,1934.0,Unknown
725,James Boynton,American,Male,1928.0,2010.0
726,Paul Brach,American,Male,1924.0,2007.0
727,Angel Bracho,Mexican,Male,1911.0,2005.0
728,M. Leone Bracker,American,Male,1885.0,1937.0
729,Su Braden,British,Female,1940.0,Unknown
730,Martin Bradley,British,Male,Unknown,Unknown
731,Paul Bradley,American,Male,1960.0,Unknown
732,William Bradley,American,Male,1868.0,1962.0
733,Dove Bradshaw,American,Male,1949.0,Unknown
734,Mathew B. Brady (studio of),American,Male,1823.0,1896.0
736,Joe Brainard,American,Male,1942.0,1994.0
737,Emile Branchard,American,Male,1881.0,1938.0
738,Constantin Brancusi,French,Male,1876.0,1957.0
739,Hans Brand,German,Male,Unknown,Unknown
740,Bill Brandt,British,Male,1904.0,1983.0
741,Marianne Brandt,German,Female,1893.0,1983.0
742,Robert Brandwein,American,Male,1933.0,1972.0
743,Frank Brangwyn,British,Male,1867.0,1956.0
744,Georges Braque,French,Male,1882.0,1963.0
745,Brassaï (Gyula Halász),French,Male,1899.0,1984.0
746,John Randall Bratby,British,Male,1928.0,1992.0
747,Pieter Brattinga,Dutch,Male,1931.0,Unknown
749,Adolphe Braun,French,Male,1812.0,1877.0
750,Braun et Compagnie,French,Male,Unknown,Unknown
751,Victor Brauner,Romanian,Male,1903.0,1966.0
752,Troy Brauntuch,American,Male,1954.0,Unknown
753,Claudio Bravo,Chilean,Male,1936.0,2011.0
755,Stipe Brcic,Yugoslav,Male,1948.0,Unknown
756,George Brecht,American,Male,1926.0,2008.0
757,Charles H. Breed,American,Male,1876.0,1950.0
758,Robert Breer,American,Male,1926.0,2011.0
759,Carl-Arne Breger,Swedish,Male,1923.0,Unknown
760,KP Brehmer,German,Male,1938.0,1997.0
761,Raymond Breinin,American,Male,1910.0,2000.0
762,Joseph Breitenbach,American,Male,1896.0,1984.0
763,Bjorn G. Breitholtz,Swedish,Male,Unknown,Unknown
764,Uwe Bremer,German,Male,1940.0,Unknown
766,Miguel Bresciano,Uruguayan,Male,1937.0,1979.0
767,Rodolphe Bresdin,French,Male,1822.0,1885.0
768,André Breton,French,Male,1896.0,1966.0
769,Marcel Breuer,American,Male,1902.0,1981.0
771,William Brice,American,Male,1921.0,2008.0
772,Charles D. Briddell,American,Male,Unknown,Unknown
773,Marilyn Bridges,American,Female,1948.0,Unknown
774,Barry Bridgwood,American,Male,1957.0,Unknown
775,G. Stanislaus Brien,British,Gender unknown,Unknown,Unknown
776,Judson Briggs,American,Male,1906.0,Unknown
777,Anne W. Brigman,American,Female,1869.0,1950.0
778,Serge Brignoni,Swiss,Male,1903.0,2002.0
779,Denis Brihat,French,Male,1928.0,Unknown
780,Enrique Brinkmann,Spanish,Male,1938.0,Unknown
781,Horace Bristol,American,Male,1908.0,1997.0
782,L. N. Britton,American,Gender unknown,1858.0,1934.0
783,René Brô,French,Male,1930.0,1987.0
784,John Brockman,American,Male,1941.0,Unknown
785,Gottfried Brockmann,German,Male,1903.0,1983.0
787,Gandy Brodie,American,Male,1925.0,1975.0
788,Alexey Brodovitch,American,Male,1898.0,1971.0
789,Alexander Brodsky,Russian,Male,Unknown,Unknown
790,Jürgen Brodwolf,Swiss,Male,1932.0,Unknown
791,Stephen Brody,American,Male,1926.0,Unknown
792,Horace Brodzky,American,Male,1885.0,1969.0
793,Stig Brøgger,Danish,Male,1941.0,Unknown
794,Robert Broner,American,Male,1922.0,2010.0
795,Marcel Broodthaers,Belgian,Male,1924.0,1976.0
796,Alexander Brook,American,Male,1898.0,1980.0
797,John Brook,American,Male,1924.0,Unknown
798,James Brooks,American,Male,1906.0,1992.0
799,Milton Brooks,American,Male,1901.0,1956.0
800,Wendell Brooks,American,Male,1939.0,Unknown
801,Harry Brorby,American,Male,1927.0,2012.0
802,Joan Brossa,Spanish,Male,1919.0,1998.0
803,Gary Stephen Brotmeyer,American,Male,1946.0,Unknown
804,Arthur William Brown,American,Male,1881.0,1966.0
805,Gustav A. Brown,American,Male,1908.0,Unknown
806,James Brown,American,Male,1951.0,Unknown
807,Joan Brown,American,Female,1938.0,1990.0
808,Kathan Brown,American,Female,1935.0,Unknown
809,Margaret DeM Brown,American,Female,Unknown,Unknown
810,Ray Brown,American,Male,1933.0,Unknown
811,Roger Brown,American,Male,1941.0,1997.0
812,William Brown,American,Male,Unknown,Unknown
814,Byron Browne,American,Male,1907.0,1961.0
815,Colleen Browning,American,Female,1923.0,Unknown
816,Robert Brownjohn,American,Male,1925.0,1970.0
817,Kenneth Brozen,American,Male,1927.0,1989.0
818,Roser Llop Bru,Chilean,Female,1923.0,Unknown
819,Salvador Bru,Chilean,Male,1923.0,Unknown
820,Jon O. Brubaker,American,Male,1875.0,1953.0
821,Patrick Henry Bruce,American,Male,1881.0,1936.0
822,Anton Bruehl,American,Male,1900.0,1982.0
824,Francis Bruguière,American,Male,1879.0,1945.0
825,Paul Brühwiler,Swiss,Male,1939.0,Unknown
826,William Brui,Israeli,Male,1946.0,Unknown
827,Brumhoff,Nationality unknown,Gender unknown,Unknown,Unknown
828,Donald Brun,Swiss,Male,1909.0,1999.0
829,Peter Brüning,German,Male,1929.0,1970.0
830,Robert Brunner,American,Male,1958.0,Unknown
831,Albin Brunovsky,Slovak,Male,Unknown,Unknown
832,Norman Bruns,American,Male,1921.0,2005.0
833,Günter Brus,Austrian,Male,1938.0,Unknown
834,Grisha Bruskin,Russian,Male,1945.0,Unknown
835,Wim Brusse,Dutch,Male,1910.0,1978.0
836,William Bryant,American,Male,1946.0,Unknown
837,Camille Bryen,French,Female,1907.0,1976.0
838,Tadeusz Brzozowski,Polish,Male,1918.0,1987.0
839,Gernot Bubenik,German,Male,1942.0,Unknown
840,Boris Bućan,Croatian,Male,1947.0,Unknown
841,Erich Buchegger,Austrian,Male,1924.0,Unknown
842,Gustave Buchet,Swiss,Male,1888.0,1963.0
843,Carl Buchheister,German,Male,1890.0,1964.0
844,Erich Buchholz,German,Male,1891.0,1972.0
845,John Buck,American,Male,1946.0,Unknown
846,Peer Bücking,German,Gender unknown,1906.0,1940.0
847,John Buckland-Wright,British,Male,1897.0,1954.0
848,Peter H. Buckley,American,Male,1925.0,1991.0
849,Stephen Buckley,British,Male,Unknown,Unknown
850,David Budd,American,Male,1927.0,1991.0
851,Dan Budnik,American,Male,1933.0,Unknown
852,Budry,Greek,Gender unknown,Unknown,Unknown
853,Eugene Buechel,American,Male,1874.0,1954.0
854,Alice Standish Buell,American,Female,1892.0,1964.0
855,Bernard Buffet,French,Male,1928.0,1999.0
856,Fritz Bühler,Swiss,Male,1909.0,1963.0
857,Felix Buhot,French,Male,1847.0,1898.0
858,Adam Bujak,Polish,Male,1940.0,Unknown
860,John G. Bullock,American,Male,1854.0,1939.0
861,Wynn Bullock,American,Male,1902.0,1975.0
862,Torun Bülow-Hübe,Swedish,Female,1929.0,Unknown
863,Louis Bunce,American,Male,1907.0,1983.0
864,Willi Bunkowski,German,Male,1949.0,Unknown
865,Édouard-Wilfred Buquet,French,Male,1866.0,Unknown
866,Pierre Buraglio,French,Male,1939.0,Unknown
867,Pablo Burchard,Chilean,Male,1875.0,1964.0
869,Max Burchartz,German,Male,1887.0,1961.0
870,Charles Burchfield,American,Male,1893.0,1967.0
871,Chris Burden,American,Male,1946.0,2015.0
873,Daniel Buren,French,Male,1938.0,Unknown
874,Bill Burke,American,Male,1943.0,Unknown
875,Burkhard,Swiss,Gender unknown,Unknown,Unknown
876,Paul Burlin,American,Male,1886.0,1969.0
877,David Burliuk,Ukrainian,Male,1882.0,1967.0
878,Ian Burn,Australian,Male,1939.0,1993.0
879,Edward Burne-Jones,British,Male,1833.0,1898.0
880,Deirdre Burnett,British,Female,1939.0,Unknown
881,Joseph Burnett,American,Male,1923.0,Unknown
882,Marsha Burns,American,Female,1945.0,Unknown
883,Edward Burra,British,Male,1905.0,1976.0
884,Alberto Burri,Italian,Male,1915.0,1995.0
885,René Burri,Swiss,Male,1933.0,2014.0
886,Larry Burrows,British,Male,1926.0,1971.0
888,Richmond Burton,American,Male,1960.0,Unknown
889,Scott Burton,American,Male,1939.0,1989.0
890,Pol Bury,Belgian,Male,1922.0,2005.0
892,Andrew Foster Bush,American,Male,1956.0,Unknown
893,Jack Bush,Canadian,Male,1909.0,1977.0
894,Wolf von dem Bussche,American,Male,1934.0,2014.0
895,Solomon D. Butcher,American,Male,1856.0,1927.0
898,Frances Butler,American,Female,1940.0,Unknown
899,Horacio A. Butler,Argentine,Male,1897.0,1983.0
900,Reg Butler,British,Male,1913.0,1983.0
901,Elizabeth Butterworth,British,Female,1949.0,Unknown
902,James Lee Byars,American,Male,1932.0,1997.0
903,Michael Byron,American,Male,1954.0,Unknown
904,C.N. and Company,British,Gender unknown,Unknown,Unknown
905,Roland Cabot,Brazilian,Male,Unknown,Unknown
906,Luigi Caccia Dominioni,Italian,Male,1913.0,Unknown
907,Cadavre Exquis,French,Gender unknown,Unknown,Unknown
908,John Cadenhead,American,Male,1937.0,Unknown
909,Paul Cadmus,American,Male,1904.0,1999.0
910,Poul Cadovius,Danish,Male,1911.0,Unknown
911,Deborah Fleming Caffery,American,Female,1948.0,Unknown
912,John Cage,American,Male,1912.0,1992.0
913,Corrado Cagli,American,Male,1910.0,1976.0
914,Miriam Cahn,Swiss,Female,1949.0,Unknown
915,Marcelle Cahn,French,Female,1895.0,1981.0
916,Fred Cain,American,Male,1938.0,Unknown
917,José Milner Cajahuaringa,Peruvian,Male,1932.0,Unknown
918,Charles Cajori,American,Male,1921.0,Unknown
919,Letterio Calapai,American,Male,1902.0,1993.0
920,Nicolas Calas,American,Male,1907.0,Unknown
921,Lawrence Calcagno,American,Male,1916.0,1993.0
922,Alexander Calder,American,Male,1898.0,1976.0
923,Dale R. Caldwell,American,Male,1929.0,Unknown
924,Harry Callahan,American,Male,1912.0,1999.0
925,Kenneth Callahan,American,Male,1905.0,1986.0
926,Mary Callery,American,Female,1903.0,1977.0
927,Edwin Calligan,British,Male,Unknown,Unknown
928,Jo Ann Callis,American,Female,1940.0,Unknown
931,"P. E. Camerer, St. Paul, MN",American,Gender unknown,Unknown,Unknown
932,Julia Margaret Cameron,British,Female,1815.0,1879.0
933,Julio Camino Sanchez,Peruvian,Male,1919.0,2007.0
934,Luis Camnitzer,Uruguayan,Male,1937.0,Unknown
935,Charles Camoin,French,Male,1879.0,1965.0
937,Nickie Campbell,American,Gender unknown,1962.0,Unknown
938,Jewett Campbell,American,Male,1912.0,1999.0
939,Steven Campbell,British,Male,1954.0,Unknown
940,Heinrich Campendonk,German,Male,1889.0,1957.0
941,Antonia Campi,Italian,Female,1921.0,Unknown
942,Massimo Campigli,Italian,Male,1895.0,1971.0
944,Peter Campus,American,Male,1937.0,Unknown
945,Vincent Canadé,American,Male,1879.0,1961.0
946,Cañavate,Spanish,Male,1902.0,1987.0
947,John Candelario,American,Male,1916.0,Unknown
948,Louis Cane,French,Male,1943.0,Unknown
949,Giacomo Caneva,Italian,Male,1810.0,1890.0
950,Johannes Canis,German,Male,1895.0,1977.0
952,Rafael Canogar,Spanish,Male,1935.0,Unknown
953,Domenico Cantatore,Italian,Male,1906.0,1998.0
954,Federico Cantú,Mexican,Male,Unknown,Unknown
955,Cornell Capa,American,Male,1918.0,2008.0
956,Robert Capa,American,Male,1913.0,1954.0
957,Bruno Capacci,Italian,Male,1906.0,Unknown
958,Josef Capek,Czech,Male,1887.0,1945.0
959,Alfred Capel-Cure,British,Male,1826.0,1896.0
960,Giuseppe Capogrossi,Italian,Male,1900.0,1972.0
961,Paul Caponigro,American,Male,1932.0,Unknown
962,Leonetto Cappiello,French,Male,1875.0,1942.0
963,Luis B. Caputo Demarco,Argentine,Male,1899.0,1994.0
964,Aida Carballo,Argentine,Female,Unknown,Unknown
965,Miguel-Ángel Cárdenas,Dutch,Male,1934.0,2015.0
966,Augustin Càrdenas,Cuban,Male,1927.0,2001.0
967,Santiago Cárdenas,Colombian,Male,1937.0,Unknown
968,Emil Cardinaux,Swiss,Male,1877.0,1936.0
969,José Bernardo Cardoso Jr.,Brazilian,Male,1861.0,1947.0
970,Etienne Carjat,French,Male,1829.0,1906.0
972,Arthur B. Carles,American,Male,1882.0,1952.0
973,C. Carleton,American,Gender unknown,Unknown,Unknown
974,Marie Carlier,French,Female,1920.0,1986.0
975,Charles W. Carlson,American,Male,Unknown,Unknown
976,Richard Carlson,Australian,Male,1941.0,Unknown
977,Jean Carlu,French,Male,1900.0,1997.0
978,Natacha Carlu,Nationality unknown,Female,Unknown,Unknown
980,Eugenio Carmi,Italian,Male,1920.0,Unknown
981,John William Carnell,American,Male,1952.0,Unknown
982,Anthony Caro,British,Male,1924.0,2013.0
983,Carol,Cuban,Gender unknown,Unknown,Unknown
984,Paolo Carosone,Italian,Male,Unknown,Unknown
985,Carpenter,British,Gender unknown,Unknown,Unknown
986,William L. Carqueville,American,Male,1871.0,1946.0
987,Carlo Carrà,Italian,Male,1881.0,1966.0
988,Mario Carreño,Chilean,Male,1913.0,1999.0
989,Clara Carrié,Argentine,Female,Unknown,Unknown
990,Eugène Carrière,French,Male,1849.0,1906.0
991,Mario Carrieri,Italian,Male,1932.0,Unknown
993,Leonora Carrington,British,Female,1917.0,2011.0
994,John Carroll,American,Male,1892.0,1959.0
996,Patricia Jon Carroll,American,Female,1942.0,Unknown
998,Clarence H. Carter,American,Male,1904.0,2000.0
999,Paul Carter,American,Male,1903.0,1938.0
1000,Henri Cartier-Bresson,French,Male,1908.0,2004.0
1001,Flavio de R. Carvalho,Brazilian,Male,1899.0,1973.0
1003,Carybé (Hector Bernabó),Brazilian,Male,1911.0,1997.0
1004,John Casado,American,Male,1944.0,Unknown
1007,Andrea Cascella,Italian,Female,1920.0,1990.0
1008,Pietro Cascella,Italian,Male,1921.0,Unknown
1009,Jacqueline S. Casey,American,Female,1927.0,Unknown
1010,Sydney Cash,American,Male,1941.0,Unknown
1011,Casio Computer Co. Ltd.,Japanese,Gender unknown,1957.0,Unknown
1012,Tranquillo Casiraghi,Italian,Male,1923.0,2005.0
1013,Felice Casorati,Italian,Female,Unknown,Unknown
1014,Karl Caspar,German,Male,1879.0,1956.0
1015,A. M. Cassandre,French,Male,1901.0,1968.0
1016,Mary Cassatt,American,Female,1844.0,1926.0
1017,Axel Cassel,French,Male,1955.0,2015.0
1019,Herbert Carroll Cassill,American,Male,1928.0,Unknown
1021,Rodolfo V Castagna,Argentine,Male,Unknown,Unknown
1023,Moshe Elazar Castel,Israeli,Male,1909.0,1992.0
1024,Pedro Castelar Báez,Mexican,Male,Unknown,Unknown
1025,Enrico Castellani,Italian,Male,1930.0,Unknown
1026,Julio Castellanos,Mexican,Male,1905.0,1947.0
1027,Federico Castellon,American,Male,1914.0,1971.0
1028,Achille Castiglioni,Italian,Male,1918.0,2002.0
1029,Pier Giacomo Castiglioni,Italian,Male,1913.0,1968.0
1030,Fernando Castillo,Mexican,Male,1882.0,1940.0
1031,Rosemarie Castoro,American,Female,1939.0,2015.0
1033,Vita Castro,Mexican,Female,Unknown,Unknown
1034,Enrique Castro-Cid,Chilean,Male,1937.0,1992.0
1035,P. H. Caswell,American,Gender unknown,Unknown,Unknown
1036,Umberto Catalano,Italian,Male,1944.0,Unknown
1037,Elizabeth Catlett,American,Female,1915.0,2012.0
1038,Bob Cato,Nationality unknown,Male,1923.0,Unknown
1039,Patrick Caulfield,British,Male,1936.0,2005.0
